hospital,hospital_website,url,status code,teamwork,teamstepps,team training,crew resource management,the,text-teamwork,text-teamstepps,text-team training,text-crew resource management
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/stroke-vascular/find-a-physician,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/andys-vascular-story,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/find-a-physician,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/find-a-physician,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/cardiac-catheterization,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/04/12/abrazo-community-health-network-employees-raise-$71-000-for-american-heart-association-2017-phoenix-heart-walk,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/neurosurgery,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2017/01/04/congratulations-to-first-baby-born-at-abrazo-central-campus,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2016/10/07/congestive-heart-failure-q-a-with-dr.-kris-vijay,200,0,0,0,0,57,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-west-campus/our-services-specialties,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/our-accepted-insurance,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/brainpath-for-physicians,200,0,0,0,0,88,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/arizona-heart-institute---phoenix,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/kellen-hayes-md,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/clinical-translational-research-institute/meet-the-ctri-team,200,0,0,0,0,42,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/medpost-urgent-care---gilbert,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2016/08/01/abrazo-community-health-network-s-dawna-cato-appointed-to-leadership-roles-for-national-and-state-nursing-groups,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/783?at=201707061715&schedule_id=783,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/780?at=201707061630&schedule_id=780,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/Institute-for-Coronary-Artery-Disease,200,0,0,0,0,33,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/stroke-vascular,200,0,0,0,0,38,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2017/06/05/abrazo-community-health-network-s-six-hospitals-are-hosting-job-fairs-on-june-14,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/mother-baby/nursing-care,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/abrazo-arizona-heart-hospital,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/facility/abrazo-arrowhead-campus,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/04/12/abrazo-community-health-network-employees-raise-$71-000-for-american-heart-association-2017-phoenix-heart-walk,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-past-patient/requesting-medical-records,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/volunteer-at-abrazo/volunteer-form,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/06/14/abrazo-community-health-network-cereal-drive-nets-41-000-servings-for-hungry-children-this-summer,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/nondiscrimination-notice-and-language-assistance-services/abrazo-central-campus,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/cancer/endoscopic-ultrasound-patients,200,0,0,0,0,35,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/advanced-aortic-disease-institute,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/find-a-physician,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/ceo-welcome,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/rehabilitation/find-a-location,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/04/25/abrazo-hospitals-offer-free-stroke-risk-assessments-in-may,200,0,0,0,0,40,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2016/11/29/abrazo-arizona-heart-hospital-hosts-holiday-drive-for-abused-children,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/cancer/find-an-oncology-location/abrazo-arrowhead-campus,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/nondiscrimination-notice-and-language-assistance-services/abrazo-scottsdale-campus,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2016/11/04/what-is-congestive-heart-failure,200,0,0,0,0,35,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/777?at=201707061700&schedule_id=777,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/05/31/humana-patients-in-network-access-restored-on-june-1-at-abrazo-community-health-network,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-services-specialties/surgical-weightloss,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/02/23/frank-molinaro-named-market-ceo-of-abrazo-community-health-network,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/gina-touch-mercer-phd,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/makoplasty/makoplasty-partial-knee-resurfacing,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-scheduled-or-current-patient/our-accepted-insurance,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-and-volunteer-stories/dr-ramaiah-s-staff-story,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-past-patient,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/back-spine/spinal-treatment/orthopedic-rehab-2,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/classes-events,200,0,0,0,0,11,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/miguel-amurao-md,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/tell-us-your-story,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/nondiscrimination-notice-and-language-assistance-services/abrazo-arizona-heart-hospital,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/diseases-conditions,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2017/01/09/abrazo-central-campus-names-medical-director-of-cardiac-cath-lab,200,0,0,0,0,26,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/find-a-physician,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/776?at=201707061715&schedule_id=776,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/contact-us/volunteer-form,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/book-appointment,200,0,0,0,0,44,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2016/11/04/abrazo-arizona-heart-hospital-joins-3-clinical-trials-aimed-at-helping-patients-with-advanced-cardiovascular-conditions,200,0,0,0,0,48,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/awards-distinctions,200,0,0,0,0,31,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/781?at=201707061700&schedule_id=781,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/779?at=201707061630&schedule_id=779,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/clinical-translational-research-institute/news,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-scheduled-or-current-patient/register-for-your-visit,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-and-volunteer-stories/nancy-s-volunteer-story,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/detail/2017/05/10/abrazo-west-campus-ceo-stan-holm-named-outstanding-healthcare-executive-by-az-business-magazine,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/joseph-haydu-md,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/hand-shoulder,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-past-patient/signup-for-our-enewsletter,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/da-vinci-robotic-surgery,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/page/3,200,0,0,0,0,35,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-orthopedic-stories/rick-s-orthopedic-story,200,0,0,0,0,43,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2016/11/20/dissolvable-heart-stent-procedure-now-being-performed-at-three-abrazo-hospitals,200,0,0,0,0,26,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2017/04/12/abrazo-community-health-network-employees-raise-$71-000-for-american-heart-association-2017-phoenix-heart-walk,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/bariatric-events/bariatricevents,200,0,0,0,0,3,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/i-am-a-scheduled-or-current-patient,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/02/23/frank-molinaro-named-market-ceo-of-abrazo-community-health-network,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/stroke-vascular/vascular-surgery,200,0,0,0,0,41,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2016/12/09/ho-ho-ho!-santa-s-health-habits-are-no-merry-matter,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/medical-school-rotations,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/bariatric-surgery,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-central-campus/our-news/detail/2016/08/26/abrazo-community-health-network-hospitals-host-job-fairs-sept.-13-14,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2017/05/13/four-abrazo-hospitals-earn-top-national-honors-for-stroke-care-treatment-from-american-stroke-association,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/pay-my-hospital-bill/abrazo-arizona-heart-hospital,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/06/14/abrazo-community-health-network-cereal-drive-nets-41-000-servings-for-hungry-children-this-summer,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/coronary-artery-disease-institute,200,0,0,0,0,33,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/health-insurance-enrollment,200,0,0,0,0,7,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/emergency-senior-care,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/wound-care,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/our-leadership-team,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-peoria-emergency-center/our-services-specialties,200,0,0,0,0,29,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/emergency-trauma/find-a-location,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/ceo-welcome,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/emergency-trauma/senior-track-er,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arizona-heart-institute/awards-distinctions,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/clinical-translational-research-institute,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/notice-of-privacy-practices,200,0,0,0,0,97,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2017/01/01/new-healthy-habits-for-the-new-year-small-steps-to-a-healthy-heart,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/clinical-translational-research-institute/clinical-studies-enrollment,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart,200,0,0,0,0,36,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/cancer,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/dinraj-hegde-md,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/diseases-conditions,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/contact-us,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-and-volunteer-stories/tiffiny-s-staff-story,200,0,0,0,0,53,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/find-a-physician,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/back-spine/spinal-treatment,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-brain-stories/sydney-s-brain-story,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/our-locations-detail/arizona-heart-institute---scottsdale,200,0,0,0,0,10,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/heart/arrhythmia-institute,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-transfer-center,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/emergency-trauma,200,0,0,0,0,18,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/brooke's-heart-story,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-west-campus/ceo-welcome,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-stories/courtney-s-staff-story,200,0,0,0,0,23,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/bariatric-wellness-institute/your-bariatric-team,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-west-campus/awards-distinctions,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/silvio-azzolini-m.d,200,0,0,0,0,25,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/kays-heart-story,200,0,0,0,0,42,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/alyssa-vivas-do,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/contact-us,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/arrhythmia-institute,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/our-news/detail/2016/08/26/abrazo-community-health-network-hospitals-host-job-fairs-sept.-13-14,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/782?at=201707061700&schedule_id=782,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-stories/dr-kravetz-s-staff-story,200,0,0,0,0,63,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/our-news/detail/2016/12/09/ho-ho-ho!-santa-s-health-habits-are-no-merry-matter,200,0,0,0,0,37,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-stroke-stories/andrea-o-s-stroke-story,200,0,0,0,0,40,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/pay-my-hospital-bill,200,0,0,0,0,17,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/facility/abrazo-scottsdale-campus,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/mother-baby/intensive-care,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-staff-and-volunteer-stories,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/awards-distinctions,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/782?at=201707061630&schedule_id=782,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/hospital-abrazo-arrowhead-campus/our-news/detail/2017/02/08/two-abrazo-hospitals-invite-high-school-students-to-volunteer-this-summer,200,0,0,0,0,26,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/calendar/779,200,0,0,0,0,4,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/cancer/find-an-oncology-specialist,200,0,0,0,0,24,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-family-visitors/get-maps-directions,200,0,0,0,0,13,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-stories/our-heart-and-vascular-stories/michelle-s-heart-story,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/orthopedics/sports-medicine,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/terms-of-use,200,0,0,0,0,52,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-news/detail/2016/10/27/abrazo-arrowhead-campus-uses-new-absorbable-heart-stent-procedure,200,0,0,0,0,39,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/6,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-scottsdale-campus/patient-rights,200,0,0,0,0,19,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/men's-health/urology,200,0,0,0,0,16,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/connect-with-us/heart-to-heart/detail/heart-to-heart/2017/02/07/how-healthy-is-your-heart-find-out-at-a-series-of-free-events-this-month,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-maryvale-campus/awards-distinctions,200,0,0,0,0,20,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/people/detail/m.-molyneux-md,200,0,0,0,0,21,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/heart-to-heart-blog,200,0,0,0,0,36,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/stroke-care,200,0,0,0,0,30,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us,200,0,0,0,0,34,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-arizona-heart-hospital/our-services-specialties/Institute-for-Congestive-Heart-Failure/cardiomems-hf-system,200,0,0,0,0,38,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/about-us/read-abrazo-news/page/2,200,0,0,0,0,32,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://abrazo-checkin.inquicker.com/schedule/780?at=201707061645&schedule_id=780,200,0,0,0,0,14,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-patients/pay-my-hospital-bill/abrazow-west-campus,200,0,0,0,0,28,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services,200,0,0,0,0,22,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/for-health-professionals/abrazo-central-family-medicine-residency/arizona-living,1,0,0,0,0,0,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-services/brain-neuro/epilepsy/epilepsy-monitoring/health-library,200,0,0,0,0,15,,,,
Abrazo Central Campus,http://www.abrazohealth.com,https://www.abrazohealth.com/our-locations/abrazo-west-campus/our-news,200,0,0,0,0,36,,,,
